,seqNum,peak,isoratio,ion,filename,scan_type
3758,409,18O,0.005348007744684901,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3771,411,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3772,411,13C,0.05597322424511439,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3773,411,15N,0.002444726194457239,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3774,411,2H,0.0005499153492395752,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3775,411,18O,0.005563395985031635,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3791,413,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3792,413,13C,0.055823131603426515,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3793,413,15N,0.002568445815152115,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3794,413,2H,0.0005094885386641651,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3795,413,18O,0.005344890583011136,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3806,415,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3807,415,13C,0.05624407731764633,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3808,415,15N,0.0027422317445405424,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3809,415,2H,0.000989160051837156,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3810,415,18O,0.0054010193674792345,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3840,419,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3841,419,13C,0.05623469196272311,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3842,419,15N,0.0027341246977157768,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3843,419,2H,0.000964902660413785,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3844,419,18O,0.005487316661898175,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3860,421,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3861,421,13C,0.058338954436510125,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3862,421,15N,0.0015611013262692595,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3863,421,2H,0.0003149268362394235,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3864,421,18O,0.005551565658648371,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3886,425,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3887,425,13C,0.05576515539296775,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3888,425,15N,0.0025008089517920425,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3889,425,2H,0.0005319118843348452,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3890,425,18O,0.005471887802896679,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3904,427,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3905,427,13C,0.05630852886762463,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3906,427,15N,0.0023571527860019397,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3907,427,2H,0.0005358921782671336,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3908,427,18O,0.005330685282888532,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3925,429,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3926,429,13C,0.055974155113819535,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3927,429,15N,0.002744286584912125,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3928,429,2H,0.0011335805176086262,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3929,429,18O,0.005423748850671959,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3948,431,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3949,431,13C,0.056062136640392515,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3950,431,15N,0.0022542238306362122,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3951,431,2H,0.0003310779683822742,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3952,431,18O,0.005398319444566107,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3963,433,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3964,433,13C,0.055637723124620106,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3965,433,15N,0.002726242897385339,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3966,433,2H,0.0008748131173419117,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3967,433,18O,0.005466917919498548,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3985,435,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3986,435,13C,0.056113356639029485,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3987,435,15N,0.0029278977851157537,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3988,435,2H,0.0009193579322434984,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
3989,435,18O,0.005339380869992579,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4001,437,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4002,437,13C,0.05602585339640225,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4003,437,15N,0.002691368726474885,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4004,437,2H,0.0009548784966721963,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4005,437,18O,0.005363289224570396,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4024,439,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4025,439,13C,0.056078423343329874,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4026,439,15N,0.0022760141892354587,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4027,439,2H,0.0006012091528100553,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4028,439,18O,0.005339103329504766,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4037,441,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4038,441,13C,0.0560682748011858,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4039,441,15N,0.0023249371208485486,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4040,441,2H,0.0005540498781986023,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4041,441,18O,0.005348038078780789,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4051,443,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4052,443,13C,0.05605965381054071,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4053,443,15N,0.002613344754945437,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4054,443,2H,0.000801954347039242,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4055,443,18O,0.005285375759943198,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4070,445,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4071,445,13C,0.05565456253030201,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4072,445,15N,0.0028304871507757673,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4073,445,2H,0.001081425424773579,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4074,445,18O,0.005643182990324001,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4087,447,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4088,447,13C,0.05572510647803182,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4089,447,15N,0.002613948573151431,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4090,447,2H,0.0006843553360381361,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4091,447,18O,0.005448814110722516,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4105,449,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4106,449,13C,0.05789236044515105,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4107,449,15N,0.0016548592227571511,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4108,449,2H,0.0004516698853522095,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4109,449,18O,0.005411292362709328,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4119,451,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4120,451,13C,0.055954340130612616,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4121,451,15N,0.002859081392356034,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4122,451,2H,0.0010384128345475746,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4123,451,18O,0.005418219144608647,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4139,453,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4140,453,13C,0.05797778862198475,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4141,453,15N,0.0014926104403011412,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4142,453,2H,0.00024432366152898,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4143,453,18O,0.005564003751681676,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4149,455,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4150,455,13C,0.056421689916964585,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4151,455,15N,0.0023161448815461104,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4152,455,2H,0.0003944738470046092,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4153,455,18O,0.005459405667417234,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4168,457,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4169,457,13C,0.05623842989740917,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4170,457,15N,0.0025424203011655327,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4171,457,2H,0.0006484329662952588,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4172,457,18O,0.00534962874567774,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4183,459,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4184,459,13C,0.056139434511577456,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4185,459,15N,0.0025373790562825856,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4186,459,2H,0.0006145877303449334,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4187,459,18O,0.005303639791468261,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4216,463,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4217,463,13C,0.05615413520551565,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4218,463,15N,0.002688910750927254,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4219,463,2H,0.0008983190620268793,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4220,463,18O,0.005396111611369789,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4239,465,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4240,465,13C,0.055806972927320134,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4241,465,15N,0.002823918578979761,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4242,465,2H,0.0010507584036767259,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4243,465,18O,0.0052477205503312346,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4254,467,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4255,467,13C,0.05714377617945748,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4256,467,15N,0.0018140560708499668,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4257,467,2H,0.00036955528758560505,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4258,467,18O,0.005320310632479921,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4266,469,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4267,469,13C,0.056174668890674594,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4268,469,15N,0.002793045973918509,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4269,469,2H,0.0009063018127974863,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4270,469,18O,0.005325712959123545,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4291,471,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4292,471,13C,0.05598837181736641,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4293,471,15N,0.0023173497386584137,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4294,471,2H,0.00046533412976435754,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4295,471,18O,0.005337397803174115,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4315,473,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4316,473,13C,0.058237507244311836,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4317,473,15N,0.0014511190749691364,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4318,473,2H,0.0002001794337714715,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4319,473,18O,0.005517531663507968,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4327,475,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4328,475,13C,0.056337707455149676,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4329,475,15N,0.0023550768742579787,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4330,475,2H,0.0004931699309032887,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4331,475,18O,0.0054695982575404855,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4343,477,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4344,477,13C,0.055664024795052836,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4345,477,15N,0.0026135801755735656,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4346,477,2H,0.0005991588075116423,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4347,477,18O,0.0053548163071895395,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4370,481,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4371,481,13C,0.05622907664931655,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4372,481,15N,0.002483307567024518,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4373,481,2H,0.0006376096154724742,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4374,481,18O,0.005405085826343679,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4393,483,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4394,483,13C,0.05602989907710189,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4395,483,15N,0.002779465823313437,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4396,483,2H,0.0012255378273331808,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4397,483,18O,0.005466040528365612,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4414,485,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4415,485,13C,0.05647835919582471,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4416,485,15N,0.0025178353635345358,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4417,485,2H,0.0006281092008813628,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4418,485,18O,0.005506301072208706,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4437,487,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4438,487,13C,0.055629574121329,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4439,487,15N,0.002606643699920909,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4440,487,2H,0.0007279157780442963,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4441,487,18O,0.005294644870508447,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4458,489,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4459,489,13C,0.055332168652447465,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4460,489,15N,0.0022884813852713263,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4461,489,2H,0.0003476758005324145,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4462,489,18O,0.005304453125551102,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4470,491,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4471,491,13C,0.05558567658619575,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4472,491,15N,0.00261228498842618,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4473,491,2H,0.000920713447480723,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4474,491,18O,0.005381077614067517,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4492,493,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4493,493,13C,0.05554948501624174,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4494,493,15N,0.0027779950664461933,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4495,493,2H,0.0010477538086193052,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4496,493,18O,0.005570780391493497,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4505,495,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4506,495,13C,0.0561781141457101,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4507,495,15N,0.002894040548355025,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4508,495,2H,0.0009129157543642912,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4509,495,18O,0.005288166764744274,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4526,497,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4527,497,13C,0.05632050121666341,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4528,497,15N,0.00261490299650378,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4529,497,2H,0.000809219650120798,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4530,497,18O,0.005297914868154875,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4562,501,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4563,501,13C,0.056302566067521424,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4564,501,15N,0.0025196966751734077,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4565,501,2H,0.0008013660335513187,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4566,501,18O,0.005466707070991766,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4586,503,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4587,503,13C,0.05579988499998236,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4588,503,15N,0.00275664090944495,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4589,503,2H,0.0009165382177100425,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4590,503,18O,0.005344479519876565,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4605,505,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4606,505,13C,0.05886236347943049,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4607,505,15N,0.0014358952123609426,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4608,505,2H,0.0002575067000649334,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4609,505,18O,0.005579533255158722,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4619,507,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4620,507,13C,0.05581316079387105,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4621,507,15N,0.002598689650378563,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4622,507,2H,0.0006426288908211378,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4623,507,18O,0.005318911488201484,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4637,509,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4638,509,13C,0.056076954189532964,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4639,509,15N,0.0025186329432192807,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4640,509,2H,0.0009159161562059151,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4641,509,18O,0.005453265354593955,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4652,511,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4653,511,13C,0.056257881054917004,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4654,511,15N,0.0027734364320690435,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4655,511,2H,0.0010685972010755383,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4656,511,18O,0.005544338113103767,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4676,513,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4677,513,13C,0.056162504283945064,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4678,513,15N,0.0027100694159065053,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4679,513,2H,0.0009411500078096908,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4680,513,18O,0.005302866485093732,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4695,515,0,1.0,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4696,515,13C,0.0568256704336966,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4697,515,15N,0.0028118707276652225,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
4698,515,2H,0.0010389382297781855,Hyp,20200309_AminoAcid_Hyp_0.1_AGC_3_fit.csv,MSMS
